InvoiceID,CustomerID,Gender,Age,ProductCategory,ProductID,Quantity,PricePerUnit,PurchaseDate,StoreLocation,PaymentMethod,TotalPrice
INV2148,285,Female,43,Electronics,1058,3,597.41,09-11-2023,Los Angeles,Cash,1792.23
INV2149,110,Male,21,Grocery,1030,4,38.43,27-09-2023,Chicago,Credit Card,153.72
INV2150,213,Female,48,Electronics,1037,6,332.99,03-03-2023,New York,Debit Card,1997.94
INV2151,158,Male,31,Furniture,1045,3,626.16,09-01-2023,Los Angeles,Cash,1878.48
INV2152,231,Male,58,Clothing,1041,5,330.69,18-03-2023,Phoenix,Credit Card,1653.45
INV2153,128,Female,43,Furniture,1088,6,757.72,01-12-2023,New York,Cash,4546.32
INV2154,295,Male,42,Furniture,1010,3,489.56,08-01-2023,Los Angeles,Mobile Payment,1468.68
INV2155,295,Female,35,Electronics,1043,3,570.1,17-07-2023,New York,Mobile Payment,1710.3
INV2156,285,Female,46,Clothing,1052,3,37.94,29-03-2023,Phoenix,Credit Card,113.82
INV2157,283,Male,48,Toys,1087,4,751.83,26-02-2023,Houston,Credit Card,3007.32
INV2158,104,Male,26,Clothing,1027,4,527.14,10-08-2023,Chicago,Mobile Payment,2108.56
INV2159,201,Female,26,Electronics,1037,3,630.61,07-07-2023,Houston,Cash,1891.83
INV2160,139,Female,44,Clothing,1034,4,336.15,24-03-2023,Phoenix,Credit Card,1344.6
INV2161,101,Female,36,Grocery,1029,3,84.49,31-03-2023,Phoenix,Credit Card,253.47
INV2162,103,Male,51,Grocery,1077,7,713.83,23-03-2023,Phoenix,Mobile Payment,4996.81
INV2163,172,Male,63,Clothing,1001,5,424.35,12-12-2023,Los Angeles,Mobile Payment,2121.75
INV2164,106,Male,29,Grocery,1080,4,467.05,15-08-2023,Los Angeles,Credit Card,1868.2
INV2165,140,Male,22,Furniture,1074,7,282.27,13-09-2023,New York,Mobile Payment,1975.89
INV2166,256,Male,53,Furniture,1076,8,543.79,01-06-2023,New York,Mobile Payment,4350.32
INV2167,280,Male,62,Clothing,1054,6,205.19,17-08-2023,Houston,Cash,1231.14
INV2168,236,Female,43,Clothing,1077,2,317.09,31-12-2023,New York,Mobile Payment,634.18
INV2169,245,Female,53,Clothing,1031,5,416.94,13-10-2023,New York,Debit Card,2084.7
INV2170,124,Female,23,Grocery,1031,3,279.16,17-08-2023,Los Angeles,Mobile Payment,837.48
INV2171,179,Female,22,Grocery,1032,6,259.99,23-11-2023,Los Angeles,Debit Card,1559.94
INV2172,289,Male,51,Furniture,1086,8,222.43,11-06-2023,Chicago,Credit Card,1779.44
INV2173,296,Female,56,Electronics,1094,6,197.76,15-02-2023,Houston,Cash,1186.56
INV2174,187,Female,23,Clothing,1066,5,365.24,10-06-2023,New York,Credit Card,1826.2
INV2175,211,Female,37,Electronics,1062,5,703.11,20-05-2023,New York,Cash,3515.55
INV2176,194,Female,33,Toys,1094,2,384.89,25-03-2023,Los Angeles,Mobile Payment,769.78
INV2177,122,Female,34,Electronics,1005,3,157.97,12-08-2023,Los Angeles,Credit Card,473.91
INV2178,132,Female,49,Grocery,1034,4,720.81,08-12-2023,New York,Credit Card,2883.24
INV2179,151,Female,39,Clothing,1076,5,27.53,01-10-2023,Houston,Cash,137.65
INV2180,295,Female,61,Clothing,1020,3,432.95,03-06-2023,New York,Credit Card,1298.85
INV2181,162,Male,47,Electronics,1080,3,340.9,04-10-2023,Los Angeles,Credit Card,1022.7
INV2182,299,Male,48,Toys,1077,1,239.45,30-10-2023,New York,Mobile Payment,239.45
INV2183,174,Male,40,Clothing,1052,3,756.08,14-10-2023,New York,Credit Card,2268.24
INV2184,247,Male,52,Furniture,1021,5,554.54,31-07-2023,New York,Mobile Payment,2772.7
INV2185,268,Female,27,Electronics,1030,4,121.22,19-08-2023,New York,Mobile Payment,484.88
INV2186,173,Male,63,Electronics,1096,4,697.92,11-12-2023,New York,Credit Card,2791.68
INV2187,225,Male,18,Grocery,1059,2,116.81,11-02-2023,Chicago,Debit Card,233.62
INV2188,115,Female,47,Electronics,1066,4,678.18,17-04-2023,Chicago,Debit Card,2712.72
INV2189,228,Male,33,Clothing,1030,5,116.68,23-02-2023,Houston,Credit Card,583.4
INV2190,286,Female,46,Electronics,1011,3,284.13,21-05-2023,Houston,Cash,852.39
INV2191,230,Female,61,Electronics,1033,8,76.28,30-10-2023,Phoenix,Mobile Payment,610.24
INV2192,264,Male,34,Clothing,1068,5,646.36,02-09-2023,New York,Cash,3231.8
INV2193,163,Female,52,Grocery,1013,2,442.52,26-12-2023,Houston,Debit Card,885.04
INV2194,146,Male,51,Furniture,1068,5,659.2,26-07-2023,New York,Credit Card,3296
INV2195,245,Female,33,Grocery,1057,6,331.85,25-05-2023,Chicago,Mobile Payment,1991.1
INV2196,206,Male,32,Clothing,1045,4,611.08,21-10-2023,Phoenix,Credit Card,2444.32
INV2197,249,Female,43,Toys,1040,4,208.35,27-01-2023,Los Angeles,Credit Card,833.4
INV2198,174,Male,34,Clothing,1060,4,502.61,27-01-2023,Houston,Debit Card,2010.44
INV2199,260,Male,41,Grocery,1088,3,765.7,02-12-2023,Los Angeles,Credit Card,2297.1
INV2200,298,Female,54,Electronics,1005,5,290.46,23-10-2023,Houston,Credit Card,1452.3
INV2201,231,Female,40,Clothing,1037,4,424,25-09-2023,New York,Debit Card,1696
INV2202,135,Female,44,Clothing,1095,4,427.29,28-07-2023,Los Angeles,Cash,1709.16
INV2203,219,Male,32,Furniture,1086,4,54.96,01-05-2023,Chicago,Credit Card,219.84
INV2204,145,Male,60,Electronics,1075,5,756.04,22-04-2023,New York,Cash,3780.2
INV2205,249,Male,40,Electronics,1014,2,453.21,29-11-2023,New York,Mobile Payment,906.42
INV2206,220,Female,37,Clothing,1051,3,694.95,04-08-2023,Chicago,Cash,2084.85
INV2207,288,Male,40,Electronics,1057,7,575.17,05-10-2023,New York,Mobile Payment,4026.19
INV2208,246,Male,26,Grocery,1038,3,44,26-09-2023,Los Angeles,Cash,132
INV2209,162,Male,50,Grocery,1069,6,388.46,28-11-2023,New York,Cash,2330.76
INV2210,296,Male,36,Furniture,1063,2,109.9,03-05-2023,Chicago,Credit Card,219.8
INV2211,151,Male,63,Clothing,1004,2,747.84,01-05-2023,New York,Debit Card,1495.68
INV2212,111,Male,31,Electronics,1027,3,325.89,23-05-2023,Los Angeles,Mobile Payment,977.67
INV2213,208,Female,56,Clothing,1036,1,686.14,22-03-2023,Phoenix,Mobile Payment,686.14
INV2214,217,Female,43,Clothing,1091,7,64.78,19-12-2023,Phoenix,Credit Card,453.46
INV2215,211,Female,41,Toys,1086,4,460.91,22-05-2023,New York,Cash,1843.64
INV2216,136,Male,57,Grocery,1006,6,474.98,10-12-2023,New York,Credit Card,2849.88
INV2217,271,Male,33,Clothing,1026,4,727.94,31-10-2023,New York,Cash,2911.76
INV2218,188,Female,59,Clothing,1070,3,404.29,30-08-2023,New York,Debit Card,1212.87
INV2219,125,Male,41,Clothing,1066,2,270.17,20-01-2023,Phoenix,Cash,540.34
INV2220,250,Male,22,Clothing,1087,7,726.69,03-10-2023,Chicago,Debit Card,5086.83
INV2221,172,Male,24,Toys,1080,7,17.05,18-07-2023,New York,Debit Card,119.35
INV2222,152,Male,40,Toys,1092,3,81.94,27-11-2023,Phoenix,Credit Card,245.82
INV2223,209,Female,45,Grocery,1017,4,750.72,05-09-2023,Phoenix,Mobile Payment,3002.88
INV2224,172,Male,20,Grocery,1087,1,757.47,13-12-2023,Chicago,Debit Card,757.47
INV2225,214,Female,20,Grocery,1092,3,673.8,23-05-2023,Los Angeles,Credit Card,2021.4
INV2226,186,Female,46,Clothing,1070,4,536.73,29-07-2023,Houston,Cash,2146.92
INV2227,240,Male,41,Electronics,1034,2,751.37,17-03-2023,Phoenix,Credit Card,1502.74
INV2228,234,Male,30,Toys,1018,2,601.36,09-06-2023,Los Angeles,Credit Card,1202.72
INV2229,292,Female,59,Electronics,1036,3,781.78,20-01-2023,Chicago,Credit Card,2345.34
INV2230,289,Female,41,Clothing,1063,4,717.36,29-04-2023,Los Angeles,Debit Card,2869.44
INV2231,262,Female,39,Grocery,1089,2,310.83,15-09-2023,Chicago,Mobile Payment,621.66
INV2232,162,Male,42,Toys,1036,6,394.25,16-12-2023,Los Angeles,Credit Card,2365.5
INV2233,110,Male,47,Grocery,1044,5,209.52,30-12-2023,Phoenix,Cash,1047.6
INV2234,255,Female,32,Electronics,1082,2,670.67,14-11-2023,New York,Credit Card,1341.34
INV2235,243,Male,20,Toys,1067,1,160.31,09-12-2023,New York,Mobile Payment,160.31
INV2236,158,Male,21,Electronics,1015,5,163.69,28-08-2023,New York,Cash,818.45
INV2237,296,Male,50,Clothing,1061,3,15.69,14-11-2023,Los Angeles,Credit Card,47.07
INV2238,278,Male,32,Grocery,1007,7,347.9,12-04-2023,Houston,Credit Card,2435.3
INV2239,236,Male,18,Grocery,1075,4,434.28,29-05-2023,New York,Cash,1737.12
INV2240,224,Male,54,Electronics,1007,2,629.44,28-04-2023,Los Angeles,Credit Card,1258.88
INV2241,195,Male,18,Furniture,1090,2,720.49,03-07-2023,Houston,Credit Card,1440.98
INV2242,125,Female,51,Electronics,1089,7,724.23,13-11-2023,Los Angeles,Credit Card,5069.61
INV2243,236,Female,39,Clothing,1001,2,569.39,21-12-2023,New York,Mobile Payment,1138.78
INV2244,108,Male,21,Toys,1087,4,547.97,24-08-2023,New York,Mobile Payment,2191.88
INV2245,110,Male,63,Grocery,1016,3,658.14,30-07-2023,New York,Mobile Payment,1974.42
INV2246,199,Male,41,Furniture,1056,5,604.8,01-04-2023,New York,Mobile Payment,3024
INV2247,150,Male,47,Furniture,1074,8,89.29,23-02-2023,New York,Mobile Payment,714.32
INV2248,125,Male,22,Clothing,1006,6,339.01,11-10-2023,New York,Credit Card,2034.06
INV2249,189,Male,40,Electronics,1079,4,598.5,04-08-2023,Chicago,Credit Card,2394
INV2250,225,Male,60,Grocery,1009,3,272.11,20-02-2023,Phoenix,Credit Card,816.33
INV2251,116,Male,62,Grocery,1064,6,118.37,30-12-2023,Chicago,Credit Card,710.22
INV2252,122,Male,48,Grocery,1055,2,357.28,26-12-2023,Houston,Credit Card,714.56
INV2253,140,Male,30,Electronics,1091,3,530.65,21-02-2023,Chicago,Mobile Payment,1591.95
INV2254,130,Female,54,Clothing,1038,2,591.78,10-08-2023,Chicago,Credit Card,1183.56
INV2255,222,Female,19,Clothing,1093,3,486.36,15-09-2023,Houston,Credit Card,1459.08
INV2256,128,Female,40,Furniture,1073,6,170.15,31-08-2023,New York,Cash,1020.9
INV2257,243,Male,46,Clothing,1010,2,623.03,07-10-2023,Los Angeles,Credit Card,1246.06
INV2258,197,Female,45,Furniture,1052,2,102.46,07-02-2023,New York,Mobile Payment,204.92
INV2259,258,Female,25,Electronics,1035,4,302.17,18-05-2023,New York,Cash,1208.68
INV2260,222,Female,44,Furniture,1032,4,200.79,24-04-2023,Chicago,Mobile Payment,803.16
INV2261,251,Female,38,Grocery,1023,5,380.46,03-10-2023,Phoenix,Cash,1902.3
INV2262,285,Male,18,Toys,1075,2,572.67,22-03-2023,Los Angeles,Credit Card,1145.34
INV2263,294,Female,57,Electronics,1080,2,104.43,08-03-2023,Houston,Cash,208.86
INV2264,183,Female,52,Clothing,1039,4,573.39,29-04-2023,Houston,Cash,2293.56
INV2265,169,Female,53,Clothing,1091,5,511.91,12-04-2023,Houston,Credit Card,2559.55
INV2266,275,Male,48,Electronics,1011,6,642.42,31-01-2023,Los Angeles,Credit Card,3854.52
INV2267,169,Male,52,Clothing,1015,4,47.18,07-09-2023,New York,Mobile Payment,188.72
INV2268,171,Male,36,Clothing,1046,6,380.59,15-10-2023,Houston,Credit Card,2283.54
INV2269,254,Male,22,Electronics,1015,3,461.38,20-11-2023,New York,Credit Card,1384.14
INV2270,235,Female,41,Furniture,1000,5,16.66,12-05-2023,Houston,Credit Card,83.3
INV2271,219,Male,58,Toys,1082,2,585.83,18-03-2023,Los Angeles,Credit Card,1171.66
INV2272,139,Female,61,Electronics,1059,6,448.49,08-07-2023,Los Angeles,Credit Card,2690.94
INV2273,187,Female,51,Toys,1054,3,398.26,16-04-2023,Houston,Credit Card,1194.78
INV2274,148,Female,38,Electronics,1030,3,168.39,29-10-2023,Phoenix,Mobile Payment,505.17
INV2275,261,Male,35,Clothing,1019,7,88.52,06-07-2023,Los Angeles,Mobile Payment,619.64
INV2276,270,Female,46,Electronics,1062,3,320.64,24-08-2023,New York,Mobile Payment,961.92
INV2277,285,Female,35,Toys,1066,2,91.45,08-10-2023,Los Angeles,Debit Card,182.9
INV2278,283,Male,39,Toys,1004,2,429.3,01-01-2023,New York,Mobile Payment,858.6
INV2279,224,Female,18,Grocery,1020,8,246.21,28-02-2023,Houston,Credit Card,1969.68
INV2280,163,Male,28,Toys,1055,4,254.07,16-06-2023,Houston,Cash,1016.28
INV2281,163,Female,37,Grocery,1078,5,582.49,13-09-2023,Los Angeles,Cash,2912.45
INV2282,166,Male,62,Grocery,1007,8,473.99,16-01-2023,Los Angeles,Cash,3791.92
INV2283,262,Male,18,Grocery,1067,4,233.59,05-01-2023,Houston,Mobile Payment,934.36
INV2284,111,Female,41,Clothing,1092,3,124.91,04-04-2023,Los Angeles,Cash,374.73
INV2285,152,Male,28,Electronics,1087,2,55.15,01-01-2023,Chicago,Mobile Payment,110.3
INV2286,197,Female,23,Electronics,1089,3,387.24,15-05-2023,New York,Credit Card,1161.72
INV2287,229,Female,60,Electronics,1041,5,46.79,04-06-2023,Los Angeles,Mobile Payment,233.95
INV2288,190,Female,31,Toys,1039,4,189.84,16-10-2023,Phoenix,Cash,759.36
INV2289,244,Female,38,Clothing,1083,8,470.13,31-07-2023,New York,Credit Card,3761.04
INV2290,176,Female,47,Furniture,1093,5,658.55,10-08-2023,Los Angeles,Credit Card,3292.75
INV2291,276,Male,39,Grocery,1090,2,567.71,14-07-2023,Phoenix,Credit Card,1135.42
INV2292,146,Female,35,Clothing,1075,3,352.11,04-05-2023,Houston,Credit Card,1056.33
INV2293,261,Male,19,Clothing,1024,3,561.72,17-01-2023,New York,Mobile Payment,1685.16
INV2294,284,Male,26,Clothing,1062,6,597.49,03-03-2023,New York,Credit Card,3584.94
INV2295,104,Male,26,Furniture,1047,4,249.89,08-11-2023,New York,Cash,999.56
INV2296,231,Male,62,Grocery,1078,5,330.1,04-10-2023,Los Angeles,Cash,1650.5
INV2297,183,Male,22,Toys,1035,4,540.94,22-02-2023,New York,Cash,2163.76
INV2298,274,Female,24,Electronics,1078,2,188.83,13-08-2023,Houston,Credit Card,377.66
INV2299,204,Female,22,Clothing,1033,9,750.52,20-10-2023,Los Angeles,Debit Card,6754.68
INV2300,192,Male,44,Furniture,1041,3,89.1,04-07-2023,Los Angeles,Cash,267.3
INV2301,103,Female,31,Furniture,1003,3,18.33,15-11-2023,Phoenix,Debit Card,54.99
INV2302,280,Female,64,Toys,1065,4,592.24,18-03-2023,New York,Credit Card,2368.96
INV2303,295,Male,25,Grocery,1034,3,502.95,03-11-2023,Houston,Credit Card,1508.85
INV2304,282,Male,24,Electronics,1049,3,213.83,04-02-2023,Los Angeles,Debit Card,641.49
INV2305,262,Male,27,Grocery,1051,1,57.31,29-09-2023,Houston,Cash,57.31
INV2306,265,Male,33,Furniture,1034,5,345.79,20-10-2023,Houston,Mobile Payment,1728.95
INV2307,254,Male,44,Grocery,1026,2,299.32,17-06-2023,Chicago,Mobile Payment,598.64
INV2308,209,Male,25,Toys,1010,3,115.18,11-12-2023,Phoenix,Credit Card,345.54
INV2309,125,Female,36,Toys,1094,4,615.69,21-01-2023,Houston,Credit Card,2462.76
INV2310,253,Female,61,Electronics,1051,1,744.19,05-12-2023,Phoenix,Credit Card,744.19
INV2311,264,Male,43,Grocery,1021,5,741.49,27-08-2023,Chicago,Cash,3707.45
INV2312,139,Male,57,Clothing,1095,4,351.31,06-10-2023,Phoenix,Credit Card,1405.24
INV2313,154,Male,62,Clothing,1041,5,293.72,24-06-2023,Chicago,Mobile Payment,1468.6
INV2314,104,Female,18,Electronics,1030,5,756.44,30-01-2023,Houston,Credit Card,3782.2
INV2315,134,Male,58,Electronics,1066,4,769.95,29-10-2023,Chicago,Credit Card,3079.8
INV2316,191,Female,33,Grocery,1084,7,201.3,15-10-2023,Los Angeles,Debit Card,1409.1
INV2317,142,Male,30,Grocery,1071,6,82.57,30-08-2023,New York,Credit Card,495.42
INV2318,156,Female,43,Clothing,1069,2,607.66,13-10-2023,Chicago,Mobile Payment,1215.32
INV2319,237,Male,34,Grocery,1076,4,359.83,25-09-2023,Houston,Mobile Payment,1439.32
INV2320,111,Male,30,Electronics,1059,4,182.25,15-01-2023,Houston,Cash,729
INV2321,154,Female,49,Clothing,1085,6,186.09,19-07-2023,Los Angeles,Credit Card,1116.54
INV2322,218,Female,43,Grocery,1004,7,368.21,26-06-2023,New York,Debit Card,2577.47
INV2323,110,Female,38,Grocery,1028,6,628.98,08-09-2023,Houston,Credit Card,3773.88
INV2324,227,Male,23,Grocery,1076,2,753.11,21-05-2023,Chicago,Mobile Payment,1506.22
INV2325,272,Female,63,Electronics,1007,2,197.56,23-08-2023,New York,Mobile Payment,395.12
INV2326,148,Male,20,Electronics,1057,4,124.13,20-07-2023,New York,Cash,496.52
INV2327,161,Female,23,Grocery,1004,4,264.71,19-05-2023,Los Angeles,Mobile Payment,1058.84
INV2328,217,Male,61,Grocery,1048,8,494.01,20-01-2023,Los Angeles,Mobile Payment,3952.08
INV2329,159,Female,29,Toys,1057,3,43.57,25-09-2023,Houston,Credit Card,130.71
INV2330,178,Female,48,Clothing,1044,4,567.88,26-02-2023,New York,Cash,2271.52
INV2331,175,Male,63,Grocery,1059,6,765.31,16-09-2023,Los Angeles,Credit Card,4591.86
INV2332,114,Male,51,Grocery,1084,3,509.69,19-06-2023,New York,Credit Card,1529.07
INV2333,280,Female,50,Electronics,1092,4,301.32,22-11-2023,New York,Credit Card,1205.28
INV2334,256,Male,28,Clothing,1094,5,539.96,05-04-2023,Phoenix,Mobile Payment,2699.8
INV2335,123,Female,21,Toys,1087,3,668.51,10-01-2023,Chicago,Cash,2005.53
INV2336,245,Female,62,Electronics,1019,3,313.79,16-02-2023,Houston,Mobile Payment,941.37
INV2337,202,Female,61,Furniture,1082,4,554.68,01-01-2023,Phoenix,Credit Card,2218.72
INV2338,117,Male,38,Furniture,1036,4,272.92,14-09-2023,Houston,Cash,1091.68
INV2339,207,Female,41,Furniture,1095,2,642.35,23-08-2023,Houston,Mobile Payment,1284.7
INV2340,156,Female,47,Electronics,1001,6,692.06,10-07-2023,Los Angeles,Mobile Payment,4152.36
INV2341,222,Female,25,Electronics,1019,3,253.04,31-12-2023,New York,Credit Card,759.12
INV2342,227,Male,38,Electronics,1036,3,397.72,21-05-2023,Los Angeles,Debit Card,1193.16
INV2343,208,Male,52,Electronics,1000,3,500.59,25-01-2023,New York,Credit Card,1501.77
INV2344,172,Male,56,Furniture,1063,3,711.7,22-03-2023,Los Angeles,Mobile Payment,2135.1
INV2345,224,Male,35,Electronics,1055,7,498.16,08-11-2023,New York,Credit Card,3487.12
INV2346,192,Female,35,Grocery,1066,3,326.84,18-02-2023,Chicago,Credit Card,980.52
INV2347,153,Male,22,Grocery,1053,7,637.38,25-04-2023,Houston,Credit Card,4461.66
INV2348,230,Male,41,Clothing,1079,5,248.2,20-07-2023,Chicago,Credit Card,1241
INV2349,194,Female,41,Electronics,1031,6,100.84,29-10-2023,Houston,Cash,605.04
INV2350,126,Male,50,Clothing,1017,2,729.48,02-09-2023,New York,Debit Card,1458.96
INV2351,208,Male,58,Electronics,1098,4,511.19,08-11-2023,Phoenix,Credit Card,2044.76
INV2352,237,Female,48,Furniture,1013,2,115.22,03-06-2023,Chicago,Credit Card,230.44
INV2353,281,Female,50,Furniture,1014,7,315.3,28-02-2023,New York,Debit Card,2207.1
INV2354,150,Female,39,Clothing,1095,2,479.17,10-11-2023,Los Angeles,Cash,958.34
INV2355,167,Male,26,Clothing,1054,4,548.31,10-08-2023,Los Angeles,Mobile Payment,2193.24
INV2356,298,Male,56,Grocery,1017,2,676.23,01-05-2023,Los Angeles,Mobile Payment,1352.46
INV2357,293,Male,35,Clothing,1013,5,428.02,10-11-2023,New York,Debit Card,2140.1
INV2358,210,Female,41,Grocery,1040,2,290.1,02-01-2023,Phoenix,Credit Card,580.2
INV2359,137,Female,29,Electronics,1047,4,217.29,08-04-2023,Los Angeles,Credit Card,869.16
INV2360,125,Male,40,Electronics,1001,3,761.06,16-01-2023,Houston,Cash,2283.18
INV2361,104,Female,48,Clothing,1056,6,218.87,21-10-2023,Chicago,Credit Card,1313.22
INV2362,187,Male,47,Electronics,1038,3,734.41,01-10-2023,New York,Credit Card,2203.23
INV2363,176,Male,20,Electronics,1069,4,720.61,18-12-2023,New York,Credit Card,2882.44
INV2364,148,Male,61,Toys,1051,3,387.3,20-01-2023,New York,Credit Card,1161.9
INV2365,274,Female,46,Clothing,1008,2,246.79,23-03-2023,New York,Credit Card,493.58
INV2366,263,Female,49,Electronics,1036,2,279.68,07-01-2023,Chicago,Credit Card,559.36
INV2367,166,Male,34,Clothing,1004,6,435.03,30-09-2023,New York,Cash,2610.18
INV2368,165,Male,39,Electronics,1055,6,650.06,05-11-2023,New York,Credit Card,3900.36
INV2369,182,Male,49,Electronics,1081,5,473.99,01-10-2023,Los Angeles,Credit Card,2369.95
INV2370,199,Female,27,Grocery,1003,4,420.91,30-03-2023,Chicago,Debit Card,1683.64
INV2371,177,Male,59,Electronics,1062,3,513.34,07-12-2023,New York,Credit Card,1540.02
INV2372,127,Male,50,Clothing,1095,6,615.11,09-11-2023,Los Angeles,Credit Card,3690.66
INV2373,120,Male,29,Clothing,1023,2,280.95,18-01-2023,Phoenix,Cash,561.9
INV2374,146,Female,51,Electronics,1007,5,790.42,17-04-2023,Phoenix,Mobile Payment,3952.1
INV2375,161,Female,28,Furniture,1090,5,18.78,15-09-2023,Los Angeles,Cash,93.9
INV2376,214,Female,57,Clothing,1014,4,204.78,05-08-2023,Los Angeles,Cash,819.12
INV2377,240,Female,62,Clothing,1020,4,152.95,30-10-2023,Houston,Credit Card,611.8
INV2378,158,Female,54,Furniture,1001,4,532.86,14-02-2023,New York,Credit Card,2131.44
INV2379,150,Female,28,Toys,1022,2,608.56,26-08-2023,New York,Credit Card,1217.12
INV2380,276,Male,51,Electronics,1085,5,682.77,07-11-2023,New York,Cash,3413.85
INV2381,198,Male,51,Electronics,1020,3,598.93,21-06-2023,Houston,Cash,1796.79
INV2382,151,Male,30,Clothing,1044,4,344.51,12-12-2023,Houston,Credit Card,1378.04
INV2383,160,Male,56,Clothing,1028,3,421.28,19-06-2023,New York,Mobile Payment,1263.84
INV2384,206,Female,25,Clothing,1002,3,542.35,09-08-2023,New York,Credit Card,1627.05
INV2385,182,Female,47,Grocery,1076,2,634.37,27-03-2023,Chicago,Credit Card,1268.74
INV2386,124,Male,58,Clothing,1057,4,496.42,15-09-2023,Los Angeles,Debit Card,1985.68
INV2387,134,Male,29,Clothing,1029,1,297.5,22-06-2023,New York,Mobile Payment,297.5
INV2388,165,Female,36,Furniture,1002,2,686.84,06-05-2023,New York,Credit Card,1373.68
INV2389,204,Female,31,Furniture,1064,5,565.98,20-06-2023,Los Angeles,Credit Card,2829.9
INV2390,166,Female,35,Toys,1020,3,583.55,27-03-2023,Houston,Credit Card,1750.65
INV2391,219,Male,20,Electronics,1085,4,155.93,13-03-2023,Chicago,Cash,623.72
INV2392,233,Male,39,Clothing,1064,4,383.38,05-03-2023,Los Angeles,Cash,1533.52
INV2393,137,Female,62,Electronics,1031,3,251.37,06-04-2023,Houston,Credit Card,754.11
INV2394,237,Female,18,Electronics,1026,5,267.86,06-07-2023,Los Angeles,Cash,1339.3
INV2395,276,Male,27,Electronics,1014,9,490.29,16-02-2023,New York,Credit Card,4412.61
INV2396,114,Male,23,Electronics,1062,2,792.9,02-12-2023,Phoenix,Mobile Payment,1585.8
INV2397,147,Female,48,Clothing,1084,4,89.79,10-04-2023,Phoenix,Credit Card,359.16
INV2398,250,Female,23,Grocery,1043,5,418.69,03-02-2023,Los Angeles,Cash,2093.45
INV2399,279,Female,31,Clothing,1069,6,257.63,04-02-2023,Los Angeles,Mobile Payment,1545.78
INV2400,236,Male,48,Electronics,1028,1,164.94,07-01-2023,New York,Mobile Payment,164.94
INV2401,263,Male,45,Clothing,1037,2,529.94,20-07-2023,New York,Cash,1059.88
INV2402,181,Female,35,Clothing,1077,3,502.42,28-12-2023,Los Angeles,Cash,1507.26
INV2403,290,Male,29,Electronics,1047,2,171.84,11-02-2023,Los Angeles,Debit Card,343.68
INV2404,277,Male,32,Clothing,1069,5,549.87,11-05-2023,Los Angeles,Cash,2749.35
INV2405,256,Female,26,Electronics,1056,5,725.54,16-08-2023,Los Angeles,Credit Card,3627.7
INV2406,103,Female,27,Electronics,1067,7,199.07,29-03-2023,Chicago,Cash,1393.49
INV2407,115,Female,33,Electronics,1060,6,220.75,06-03-2023,Los Angeles,Cash,1324.5
INV2408,202,Male,49,Clothing,1027,4,190.94,25-02-2023,New York,Cash,763.76
INV2409,144,Male,53,Clothing,1089,3,544.72,01-10-2023,Los Angeles,Credit Card,1634.16
INV2410,205,Male,38,Furniture,1026,4,582.82,10-08-2023,New York,Mobile Payment,2331.28
INV2411,110,Female,25,Grocery,1034,3,629.97,10-12-2023,New York,Credit Card,1889.91
INV2412,231,Male,52,Furniture,1098,3,710.8,04-05-2023,New York,Cash,2132.4
INV2413,287,Male,32,Grocery,1068,5,127.33,20-03-2023,Los Angeles,Cash,636.65
INV2414,263,Female,38,Electronics,1012,5,185.02,21-09-2023,Phoenix,Cash,925.1
INV2415,281,Female,19,Furniture,1057,2,538.6,26-11-2023,Houston,Mobile Payment,1077.2
INV2416,225,Male,38,Electronics,1050,4,432.02,17-01-2023,New York,Credit Card,1728.08
INV2417,178,Female,39,Toys,1075,6,355.3,05-09-2023,Los Angeles,Mobile Payment,2131.8
INV2418,184,Female,43,Clothing,1080,5,658.5,21-08-2023,Houston,Credit Card,3292.5
INV2419,119,Female,58,Furniture,1001,7,323.18,30-11-2023,Houston,Mobile Payment,2262.26
INV2420,295,Male,26,Furniture,1034,4,596.24,19-08-2023,New York,Cash,2384.96
INV2421,101,Male,50,Grocery,1064,4,527.72,29-11-2023,Chicago,Credit Card,2110.88
INV2422,118,Male,61,Clothing,1073,1,501.68,01-12-2023,Houston,Credit Card,501.68
INV2423,271,Male,44,Clothing,1010,3,759.87,08-12-2023,New York,Credit Card,2279.61
INV2424,100,Male,52,Grocery,1025,6,125.59,13-11-2023,New York,Credit Card,753.54
INV2425,278,Male,21,Toys,1055,2,534.65,27-03-2023,New York,Credit Card,1069.3
INV2426,164,Female,23,Clothing,1037,3,663.48,19-05-2023,New York,Credit Card,1990.44
INV2427,125,Male,46,Clothing,1057,5,92.39,07-05-2023,Houston,Debit Card,461.95
INV2428,263,Female,38,Clothing,1074,3,769.76,25-02-2023,Chicago,Credit Card,2309.28
INV2429,167,Male,24,Grocery,1095,5,577.43,28-09-2023,New York,Mobile Payment,2887.15
INV2430,159,Female,61,Electronics,1033,2,34.24,11-06-2023,New York,Credit Card,68.48
INV2431,222,Female,59,Grocery,1039,4,245.19,14-06-2023,Phoenix,Credit Card,980.76
INV2432,253,Female,57,Clothing,1011,3,418.34,20-05-2023,New York,Cash,1255.02
INV2433,184,Female,27,Electronics,1064,4,99.77,17-09-2023,Los Angeles,Credit Card,399.08
INV2434,265,Female,54,Furniture,1081,5,16.09,26-08-2023,New York,Cash,80.45
INV2435,142,Female,60,Furniture,1023,4,641.37,12-11-2023,New York,Credit Card,2565.48
